Ragione sociale,Partita IVA,"ATECO 2007
codice",Provincia,Indirizzo sede legale - Regione,Website,Unnamed: 0,_url,depth,base_url,status,code,has_keyword
STILMAN FOOTWEAR S.R.L. IN LIQUIDAZIONE,2488820230.0,152010,Verona,Veneto,www.stilman.it,,,,,,,
LUNA ROSSA LEATHERS SRL,4435410248.0,151100,Vicenza,Veneto,www.lunarossaleathers.com,,,,,,,
FRANCO E FIGLI S.R.L. - IN LIQUIDAZIONE,3136170242.0,151100,Vicenza,Veneto,www.francoefigli.com,,,,,,,
CONCERIA AMBRA S.R.L.- IN LIQUIDAZIONE - IN CONCORDATO PREVENTIVO,1824330243.0,151100,Vicenza,Veneto,ambraleather.com,,,,,,,
CONCERIA TIGRE S.R.L. - IN LIQUIDAZIONE - - IN CONCORDATO PREVENTIVO -,282340249.0,151100,Vicenza,Veneto,www.conceriatigre.com,,,,,,,
STANDER BAGS S.R.L.,4460070271.0,151209,Venezia,Veneto,www.standerbags.com,,,,,,,
VALIGERIA ALEX SRL,2160330128.0,151200,Varese,Lombardia,www.valigeria-alex.com,,,,,,,
DIA 1 S.R.L. IN LIQUIDAZIONE,323160267.0,152010,Treviso,Veneto,www.diadora.it,,,,,,,
DIELLE MANIFATTURE S.R.L.,654930676.0,151200,Teramo,Abruzzo,www.diellemanifatture.it,,,,,,,
SELENA NEI LUX S.R.L.,3322150735.0,151209,Taranto,Puglia,www.selenaneilux.com,,,,,,,
DYNAMIC CLEATS SRL,15874151002.0,152010,Roma,Lazio,dynamic-cleats.it,,,,,,,
AVIA SOCIETA' A RESPONSABILITA' LIMITATA,12623131005.0,151209,Roma,Lazio,www.aviasrl.it,,,,,,,
CALZATURIFICIO BOBO SHOES S.R.L. --- IN LIQUIDAZIONE ---,1232210474.0,152010,Pistoia,Toscana,www.carli1937.it,,,,,,,
SEBASTIAN S.R.L.,3023910346.0,152010,Parma,Emilia-Romagna,www.sebastianmilano.com,,,,,,,
ZINGONI COUNTERS FOR FOOTWEAR SOCIETA' A RESPONSABILITA' LIMITATA,2389590502.0,152020,Pisa,Toscana,www.zingonicounters.com,,,,,,,
SKIN TEX SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,2365550504.0,151100,Pisa,Toscana,www.bluehides.com,,,,,,,
CONCERIA R.C.M. - S.R.L. IN LIQUIDAZIONE,443030481.0,151100,Pisa,Toscana,www.conceriarcm.it,,,,,,,
FLACCO S.R.L.,2057030500.0,151100,Pisa,Toscana,www.lissatriceflacco.com,,,,,,,
SUOLIFICIO TUTTOCUOIO S.R.L.,216340505.0,152020,Pisa,Toscana,www.tuttocuoio.it,,,,,,,
EASY SHOES S.R.L.,3623930546.0,152010,Perugia,Umbria,easy-shoes.it,,,,,,,
CALZATURIFICIO MARIPE' S.R.L.,773320270.0,152010,Padova,Veneto,maripe.com,,,,,,,
MAURO PRODUZIONE PELLETTERIE S.R.L.,9022731211.0,151209,Napoli,Campania,mauro-produzione-pelletterie-srl-09022731211.quantofattura.com,,,,,,,
MENTI E TALENTI SRL,3637790365.0,152010,Modena,Emilia-Romagna,www.mentietalenti.it,,,,,,,
"DEMILAN.IT S.R.L. START-UP COSTITUITA A NORMA DELL'ART. 4 COMMA 10 BIS DEL DECRETO LEGGE 24 GENNAIO 2015, N. 3",10328980965.0,151209,Milano,Lombardia,robdemilan.it,,,,,,,
A.B.E. DI ALBERTARIO EMILIO S.R.L.,4888500156.0,151200,Milano,Lombardia,www.pelletteriaabe.com,,,,,,,
G.P. SRL,1499740437.0,152020,Macerata,Marche,www.gp-srl.it,,,,,,,
FORNARI S.R.L. IN LIQUIDAZIONE,317320430.0,152010,Macerata,Marche,www.fornarina.it,,,,,,,
CONCERIA DEL CHIENTI S.P.A. - IN LIQUIDAZIONE,83220434.0,151100,Macerata,Marche,www.ctc.it,,,,,,,
DICIOTTOPIU' SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,2504140464.0,152010,Lucca,Toscana,www.diciottopiu.it,,,,,,,
TECNOSUOLE S.R.L. IN LIQUIDAZIONE,3619430758.0,152000,Lecce,Puglia,www.tecnosuolesrl.com,,,,,,,
FILANTO S.R.L. IN LIQUIDAZIONE,2084790753.0,152010,Lecce,Puglia,www.filanto.it,,,,,,,
X BACCO S.R.L - IN LIQUIDAZIONE,1608880447.0,152010,Fermo,Marche,www.xbaccoshoes.it,,,,,,,
CATEDIANAGIOTTI S.R.L.,7029830481.0,151209,Firenze,Toscana,www.catedianagiotti.it,,,,,,,
CARLOS S.R.L.,5523040482.0,152010,Firenze,Toscana,carlos.it,,,,,,,
CALZATURIFICIO CARD S.R.L. IN LIQUIDAZIONE,383710696.0,152010,Chieti,Abruzzo,www.cardsrl.com,,,,,,,
DAVIDE CORPORATION S.R.L.,3726260619.0,152010,Caserta,Campania,www.jpdavid.it,,,,,,,
CALZATURIFICIO CO.RAF. SOCIETA' A RESPONSABILITA' LIMITATA IN SIGLA CALZATURIFICIO CO.RAF. S.R.L.,2691250613.0,152010,Caserta,Campania,www.coraf.it,,,,,,,
GI.PI. - S.R.L.,1779110616.0,152010,Caserta,Campania,www.gi-pi.it,,,,,,,
BIEMME LICENSING S.R.L.,3289300968.0,152010,Bologna,Emilia-Romagna,www.brunomagli.it,,,,,,,
LEATHER PLUS S.R.L,2988370645.0,151100,Avellino,Campania,www.leatherplus.it,,,,,,,
JOY ITALIA S.R.L. SEMPLIFICATA UNIPERSONALE,2845580642.0,151209,Avellino,Campania,www.joyitalia.com,,,,,,,
"SEVEN STARS GROUP S.P.A., IN LIQUIDAZIONE",2070310640.0,151100,Avellino,Campania,www.sevenstars.it,,,,,,,
SPLENDORPLAST - S.R.L. IN LIQUIDAZIONE,423970425.0,152020,Ancona,Marche,http://www.splendorplast.it,,,,,,,
FRATELLI ROSSETTI S.P.A.,10791930158.0,152010,Milano,Lombardia,www.rossetti.it,,,,,,,
PROPS SRL,2497290243.0,152010,Vicenza,Veneto,www.diesel.com,,,,,,,
BROMA S.R.L.,5176800489.0,152010,Firenze,Toscana,www.bromasrl.it,,,,,,,
ITALIAN LEATHER GROUP S.P.A.,4492910726.0,151100,Bari,Puglia,www.italianleathergroup.it,,,,,,,
THE CUT PRODUCTION SRL,918790528.0,151100,Siena,Toscana,www.thecutproduction.it,,,,,,,
SE. AN. SRL,2235370273.0,152010,Venezia,Veneto,www.salmasovenezia.it,,,,,,,
FABI SPA,1085710430.0,152010,Macerata,Marche,www.fabigroup.it,,,,,,,
IDNA ITALIA S.R.L.,4033760275.0,151209,Venezia,Veneto,calicantoluxurybags.it,,,,,,,
ALFA S.R.L.,2533450272.0,152020,Venezia,Veneto,www.suolalfa.it,,,,,,,
CUOIFICIO TOSCANO S.R.L.,152340501.0,151100,Pisa,Toscana,www.toscano.it,,,,,,,
THE FLEXX S.P.A.,1375970470.0,152000,Pistoia,Toscana,www.theflexx.com,,,,,,,
OTTIERRE SOCIETA' A RESPONSABILITA' LIMITATA,2968040796.0,152010,Catanzaro,Calabria,www.ottierre.it,,,,,,,
ACCESTORIES S.R.L.,4651610265.0,151209,Treviso,Veneto,www.carreraaccessori.it,,,,,,,
IDEA CALZATURE S.R.L.,7082470720.0,152010,Barletta-Andria-Trani,Puglia,www.ideacalzature.it,,,,,,,
EFFEGI S.R.L.,2244580441.0,152010,Fermo,Marche,www.effegishoes.it,,,,,,,
TASTE SRL,4038300986.0,151209,Brescia,Lombardia,www.tastesrl.it,,,,,,,
UNEVEN SRL,2840510420.0,152010,Ancona,Marche,www.hidnander.com,,,,,,,
IDEAL SUOLE S.R.L.,1232110443.0,152020,Fermo,Marche,http://www.idealsuole.it,,,,,,,
FLEA FASHION HUB SRL,2373450440.0,152010,Fermo,Marche,abocca.co,,,,,,,
CALZATURIFICI RIUNITI MARCHIGIANI SRL,1092850435.0,151200,Macerata,Marche,www.redwoodshoes.it,,,,,,,
SAVODA S.R.L.,1272130244.0,151100,Roma,Lazio,www.savoda.it,,,,,,,
CHIARA FORMENTINI SRL,2440540447.0,152010,Fermo,Marche,www.formentini.it,,,,,,,
TRANCERIA VALTENNA SRL,2403630441.0,152020,Fermo,Marche,www.tranceriavaltenna.it,,,,,,,
NANNINI GROUP S.R.L.,2184850515.0,151209,Arezzo,Toscana,nannini.it,,,,,,,
C.P.D. S.R.L.,1727440438.0,152010,Macerata,Marche,www.2hbdanceshoes.com,,,,,,,
CIMICI S.R.L.,1813380449.0,152010,Roma,Lazio,www.calzaturificiocimici.it,,,,,,,
NEBULONI EUGENIO SRL,8003140152.0,152010,Milano,Lombardia,www.nebulonie.com,,,,,,,
IPAK PU S.R.L. IN LIQUIDAZIONE,941910432.0,152010,Macerata,Marche,www.ipak.it,,,,,,,
CALZATURIFICIO BRENDA - S.R.L.,374550507.0,152000,Pisa,Toscana,http://www.brenda.it,,,,,,,
C M P - S.R.L.,832940670.0,151209,Teramo,Abruzzo,www.cmp-bags.it,,,,,,,
CALZATURIFICIO SANGIUSTESE 2A S.R.L.,1528230434.0,152010,Macerata,Marche,www.sangiustese2a.it,,,,,,,
SARAH S.R.L.,1442730444.0,152010,Fermo,Marche,www.aelleenmode.it,,,,,,,
PEVERADAMODA S.R.L,1835500461.0,152010,Lucca,Toscana,www.viadelleville.it,,,,,,,
VIAMERCANTI - S.R.L.,3823440650.0,152010,Salerno,Campania,www.viamercanti.it,,,,,,,
SCHOISIR S.R.L.,2969670617.0,152010,Napoli,Campania,jeroldwilton.it,,,,,,,
ERISAR S.R.L.,1487220434.0,152010,Macerata,Marche,www.erikarocchi.it,,,,,,,
PGH S.R.L.,2676040419.0,151209,Pesaro Urbino,Marche,www.pieroguidi.it,,,,,,,
CALZATURIFICIO TAVARES S.R.L.,3690770619.0,152010,Caserta,Campania,www.tavares.it,,,,,,,
DE GROUP S.R.L.,6763941215.0,152020,Napoli,Campania,www.silveredegroup.com,,,,,,,
G.A.S. GROUP SOCIETA' A RESPONSABILITA' LIMITATA,6951270484.0,151209,Firenze,Toscana,www.gasgroupsrl.it,,,,,,,
DA.MA. S.R.L.,2302600461.0,152010,Lucca,Toscana,www.lartigianaviareggina.it,,,,,,,
CENTANNI LAVORAZIONE PELLAMI S.R.L.,1889490445.0,151100,Fermo,Marche,www.lavorazionepellamicentanni.it,,,,,,,
PIE' PELLETTERIA S.R.L.,5600191216.0,151209,Forlì-Cesena,Emilia-Romagna,www.piepelletteria.it,,,,,,,
ISTITUTO ORTOPEDICO PICENO S.R.L.,2098530443.0,152010,Ascoli Piceno,Marche,www.ortopediapicenaap.it,,,,,,,
PELLETTERIA 2 A S.R.L.,6575710485.0,151209,Firenze,Toscana,pelletteria2a.it,,,,,,,
CINTURINI DI ARIGNANO SRL,5993670016.0,151209,Torino,Piemonte,www.ilcinturino.it,,,,,,,
SHOE DESIGN INDUSTRIALISATION - MANUFACTURING S.R.L.,3884711205.0,152010,Bologna,Emilia-Romagna,www.danieletentishoes.it,,,,,,,
SUOLIFICIO ORMA S.R.L.,5008351214.0,152020,Napoli,Campania,www.suolificioormasrl.com,,,,,,,
BARACCHINO LUIGI E C. S.R.L.,436280481.0,152010,Firenze,Toscana,www.sax-shoes.com,,,,,,,
CALZATURIFICIO B E B SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFI CATA,8673350966.0,152010,Milano,Lombardia,www.calzaturificiobeb.com,,,,,,,
SUOLIFICIO ADELAIDE S.R.L.,901080432.0,152020,Macerata,Marche,www.adelaidesrl.com,,,,,,,
BAGI S.R.L.,4200610279.0,152010,Venezia,Veneto,www.vladishoes.it,,,,,,,
OFFICINA GENIO S.R.L.,13013451003.0,151209,Roma,Lazio,renatoangi.com,,,,,,,
SUOLIFICIO TUTTOFONDI S.R.L.,6118571212.0,152020,Napoli,Campania,www.suolificiotuttofondi.com,,,,,,,
ATLANTIDE S.R.L.,1554710507.0,152000,Pisa,Toscana,www.tacchificio-atlantide.it,,,,,,,
SEPAM SHOES BY SERGIO BORRI S.R.L.,344610514.0,152010,Arezzo,Toscana,www.sepamshoes.com,,,,,,,
STALONI SRL,1706300678.0,151209,Teramo,Abruzzo,www.staloni.it,,,,,,,
SELLERIA FERRO S.R.L.,9725341003.0,151209,Roma,Lazio,www.selleriaferroshop.it,,,,,,,
VIELLE ITALIA S.R.L.,8380621212.0,151209,Napoli,Campania,www.vielleitalia.com,,,,,,,
CALZATURIFICIO LORENZO SOCIETA' A RESPONSABILITA' LIMITATA,2390140446.0,152010,Fermo,Marche,calzaturificiolorenzo.it,,,,,,,
MONAS S.R.L. SEMPLIFICATA,2676390426.0,151209,Ancona,Marche,http://www.monas-studio.it,,,,,,,
HYMY GROUP SRL,1921610430.0,151209,Macerata,Marche,http://hymybag-official.com,,,,,,,
SILV. AN. SRL,1532940622.0,152010,Benevento,Campania,www.meccarielloshoes.it,,,,,,,
BATACCHI SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA CON SOCIO UNICO,6300280481.0,151200,Firenze,Toscana,www.outletdelcavallo.com,,,,,,,
SUOLIFICIO VENETA SUOLE S.R.L. DI GIULIATO P. & C.,2240220273.0,152020,Venezia,Veneto,www.venetasuole.it,,,,,,,
GAIA S.R.L. IN LIQUIDAZIONE,1852260502.0,151100,Pisa,Toscana,www.conceriagaia.com,,,,,,,
SIMONE S.R.L.,177270444.0,152010,Fermo,Marche,http://www.simonesrl.com,,,,,,,
KAMAMOTO ITALIA - S.R.L.,2449590377.0,152020,Bologna,Emilia-Romagna,kamamoto.it,,,,,,,
ZINTALA S.R.L.,1453320440.0,152010,Fermo,Marche,www.silvanolattanzi.com,,,,,,,
S & CO S.R.L.,4645291214.0,152010,Napoli,Campania,francescosacco.it,,,,,,,
BELFUR S.R.L.,5316920486.0,151209,Firenze,Toscana,www.belfur.it,,,,,,,
PANTA REI SOC. COOPERATIVA,7872171215.0,151209,Napoli,Campania,www.pelletteriaforino.it,,,,,,,
LA PELLE - MODA S.R.L.,2221950468.0,151209,Lucca,Toscana,www.la-pelle.it,,,,,,,
CRINTEX SRL,1721070678.0,151209,Teramo,Abruzzo,www.crintex-teramo.it,,,,,,,
BIEMME S.R.L.,1901250439.0,152010,Macerata,Marche,biemme-srl-01901250439.quantofattura.com,,,,,,,
LINEA DELFINO S.R.L.,8624380013.0,152010,Torino,Piemonte,www.lineadelfino.it,,,,,,,
CANYON SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,2309500441.0,152010,Fermo,Marche,www.canyon-shoes.business.site,,,,,,,
PELLEIN SRL,5709360480.0,151209,Firenze,Toscana,studiospherasrl.it,,,,,,,
DONNE PELLETTIERE SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICAT A,6597150488.0,151209,Firenze,Toscana,www.donnepellettiere.it,,,,,,,
ALBERT COMPONENTS S.R.L.,1892950435.0,152020,Macerata,Marche,www.tacchificioalbert.it,,,,,,,
ZANCONATO PELLAMI S.R.L. - SOCIETA' UNIPERSONALE,406440248.0,151100,Vicenza,Veneto,www.zanconato.it,,,,,,,
SPEA PELLETTERIE S.R.L.,4134890963.0,151200,Milano,Lombardia,www.sirrondos.com,,,,,,,
S.P.G. SRL,1555250297.0,152010,Rovigo,Veneto,www.spgsrl2017.it,,,,,,,
B&H SHOES SRL,2022250449.0,152010,Fermo,Marche,shop.bhshoes.it,,,,,,,
ACL - ARTIGIANI CALZATURIERI S.R.L. - IN SIGLA ED IN BREVE ACL S RL,2385650789.0,152010,Napoli,Campania,http://www.detommaso.it,,,,,,,
I.G.M. ITALIAN GLOBAL MAKERS S.R.L.,3256200365.0,151100,Modena,Emilia-Romagna,www.igm-srl.it,,,,,,,
ZAMPONI MODA SRL,929770436.0,151200,Macerata,Marche,zamponi.moda,,,,,,,
CERBERO S.R.L.,6750291210.0,152010,Napoli,Campania,www.cerberoshoes.it,,,,,,,
GREGAL S.R.L.,5095000963.0,151200,Milano,Lombardia,www.gregal.it,,,,,,,
BAIRON S.R.L.,12539001003.0,152010,Firenze,Toscana,www.mariobemer.com,,,,,,,
MIA UP S.R.L.,11522740015.0,151209,Torino,Piemonte,www.mialuis.it,,,,,,,
STYLE & CONSULENCE SRL,2100130448.0,152010,Fermo,Marche,www.styleconsulance.it,,,,,,,
CALZATURIFICIO EFFENNE S.R.L.,2080730514.0,152000,Arezzo,Toscana,www.semilla.it,,,,,,,
JOHMAR S.R.L.S. - SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICAT SEMPLIFICATA,4814330751.0,152010,Lecce,Puglia,johmarshoes.com,,,,,,,
BYCREA SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,9073750961.0,151209,Milano,Lombardia,www.bycrea.it,,,,,,,
CONCERIA BRASIL S.R.L.,2088840505.0,151100,Pisa,Toscana,www.conceriabrasil.it,,,,,,,
GLOBALLY ACCESSORY S.R.L.,6940180489.0,151209,Firenze,Toscana,www.popbag.it,,,,,,,
ALFRA SRL,2609250697.0,152020,Chieti,Abruzzo,www.alfrashoes.com,,,,,,,
CAPRI BIJOUX S.R.L.,7826711215.0,152010,Napoli,Campania,www.sandalipositano.salerno.it,,,,,,,
CINTURIFICIO LBN S.R.L. UNIPERSONALE,4730241215.0,151200,Napoli,Campania,cinturificiolbn.it,,,,,,,
CALZATURIFICIO ESTEBAN S.R.L.,3820671216.0,152010,Napoli,Campania,http://www.calzaturificioesteban.it,,,,,,,
LATITUDE FEMME S.R.L. - IN LIQUIDAZIONE -,1549170502.0,152010,Pisa,Toscana,http://www.latitudefemme.it,,,,,,,
DE.CE.PLAST S.R.L.,2576090613.0,152020,Caserta,Campania,www.deceplast.it,,,,,,,
EUROFLEX ITALIA S.R.L.S.,1991010677.0,151209,Teramo,Abruzzo,www.vandadangeli.com,,,,,,,
CALZATURIFICIO AISSELA SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,9129281219.0,152010,Napoli,Campania,aisselashoes.it,,,,,,,
WIEVA S.R.L.,9339371214.0,152010,Napoli,Campania,shoeslabproject.com,,,,,,,
ZABATTIGLI S.R.L.,6678861219.0,152010,Napoli,Campania,www.zabattigli.com,,,,,,,
PARADISO1986 SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,14599371003.0,151209,Roma,Lazio,www.paradiso1986.com,,,,,,,
ROYALEATHER S.R.L.,1905420509.0,151100,Pisa,Toscana,www.royaleather.it,,,,,,,
GASPCOM S.R.L.,1010040671.0,151209,Teramo,Abruzzo,www.stefanomano.it,,,,,,,
TECNOPLAST S.R.L.,1798180442.0,152020,Fermo,Marche,www.tacchificiotecnoplast.it,,,,,,,
ECO FASHION GROUP - SOCIETA' COOPERATIVA,6265700820.0,151209,Palermo,Sicilia,it.federicoprice.com,,,,,,,
RO.MA. S.R.L.,1837690443.0,152010,Fermo,Marche,www.calzatureroma.it,,,,,,,
TRIUNFO DANCE ITALIA S.R.L.,3652160619.0,152010,Caserta,Campania,www.tendanse.it,,,,,,,
20S ITALIA S.R.L.,4151990241.0,151209,Vicenza,Veneto,20s-italia-srl-04151990241.quantofattura.com,,,,,,,
PELLETTERIE MANNA S.R.L.S. UNIPERSONALE,2882910645.0,151209,Avellino,Campania,www.mannabag.it,,,,,,,
IXOS S.R.L.,1578370445.0,152010,Fermo,Marche,www.ixosshoes.com,,,,,,,
MIRAPEL S.R.L.,2322790441.0,151209,Fermo,Marche,www.gorbinipelle.it,,,,,,,
IZZO PELLI S.R.L.,730410628.0,151100,Benevento,Campania,www.izzopelli.com,,,,,,,
RUGGERI E LUCIANI S.R.L.,963770433.0,151200,Macerata,Marche,www.rl22.com,,,,,,,
M&M S.R.L.,1730950431.0,152020,Macerata,Marche,www.memplastiche.it,,,,,,,
DIVINA S.R.L.,1662670643.0,151100,Avellino,Campania,www.conceriavignola.it,,,,,,,
BORSARTE ITALIA S.R.L.,839330941.0,151209,Isernia,Molise,borsarte.com,,,,,,,
PRIMA LINEA DESIGN S.R.L.,3873651214.0,151209,Napoli,Campania,www.ingrossopelletteria.it,,,,,,,
ITALFUSSBETT S.R.L.,1640210439.0,152010,Macerata,Marche,www.italfussbett.it,,,,,,,
CHANCE S.R.L.,1704840675.0,151209,Teramo,Abruzzo,www.pelletteriachance.com,,,,,,,
F.LLI DEL PIANO S.R.L.,7617600635.0,152000,Caserta,Campania,yoditalia.it,,,,,,,
PIERO ZAMAGNI S.R.L.,4180650402.0,152010,Forlì-Cesena,Emilia-Romagna,www.calzaturezamagni.it,,,,,,,
SAINT ANTHONY - SOCIETA' A RESPONSABILITA' LIMITATA,2845590641.0,151209,Milano,Lombardia,www.saintanthony.it,,,,,,,
ROBERTO CASACCIA PELLETTERIE S.R.L.,113410427.0,151200,Ancona,Marche,www.casacciapelletterie.com,,,,,,,
BRAINTROPY SRL,4908620281.0,151209,Padova,Veneto,www.braintropy.it,,,,,,,
INTESA 31 SOCIETA' A RESPONSABILITA' LIMITATA,1973210675.0,152010,Teramo,Abruzzo,www.nogs.it,,,,,,,
NONSOLOCUOIO S.R.L.,1176260527.0,151209,Siena,Toscana,www.nonsolocuoio.com,,,,,,,
STILE VANE SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,2741820423.0,152010,Ancona,Marche,www.amarilli.biz,,,,,,,
MANDOCH S.R.L.,1777070440.0,152010,Fermo,Marche,www.marcantonigiuseppe.it,,,,,,,
IDEA S.R.L.,2672120694.0,151209,Chieti,Abruzzo,xxcrossconcept.com,,,,,,,
SENSO CREATIVO SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,4716700267.0,151209,Treviso,Veneto,sensocreativo.net,,,,,,,
NOWADAYS S.R.L. SEMPLIFICATA,2230520443.0,152010,Fermo,Marche,www.iowaboots.it,,,,,,,
LUX LEATHER SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,3043910649.0,151100,Avellino,Campania,www.luxbrand.it,,,,,,,
MADE IN SICILY SHOP - SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,5577990871.0,152010,Catania,Sicilia,www.lucianacavalli.it,,,,,,,
PELLETTERIA L'EUROPEA S.R.L.,764460671.0,151209,Teramo,Abruzzo,www.capoverso.eu,,,,,,,
TOOITALY S.R.L.,1554720555.0,151209,Terni,Umbria,www.tooitaly.it,,,,,,,
MAT-RAS BAGS S.R.L.,760260679.0,151200,Teramo,Abruzzo,www.matrasbags.it,,,,,,,
AMELIA LINE SHOES S.R.L.,4288790241.0,152010,Vicenza,Veneto,amelialineshoes.com,,,,,,,
MADE IN SUD SALENTO SOCIETA' COOPERATIVA,4707290757.0,152020,Lecce,Puglia,madeinsudsalento.it,,,,,,,
MELANIA COMPANY S.R.L.,2051140446.0,152010,Fermo,Marche,www.melania.it,,,,,,,
FRANCO GIAZZI S.R.L.,10137390968.0,151209,Milano,Lombardia,www.francogiazzi.com,,,,,,,
PLASTCROM - SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,2391680440.0,152020,Fermo,Marche,www.fabiozama.it,,,,,,,
ARTIGIANA ZETABELT S.R.L.,2512850799.0,151200,Catanzaro,Calabria,www.zacconeaccessori.com,,,,,,,
LEATHER STUDIO DESIGN S.R.L.,2223110509.0,151209,Pisa,Toscana,www.tileelit.it,,,,,,,
ATD S.R.L.,10132570960.0,151209,Milano,Lombardia,atdsupply.com,,,,,,,
STARLIGHT 90 S.R.L.,2422030243.0,151209,Vicenza,Veneto,www.nuti.com,,,,,,,
CONINTECOM SRL,2662840426.0,152010,Ancona,Marche,conintecom.com,,,,,,,
ROSENBERG SRL,10130470155.0,151209,Milano,Lombardia,www.rosenbergmilano.it,,,,,,,
RECIRCLED S.R.L.,2508600976.0,152010,Prato,Toscana,recircled.com,,,,,,,
METALFASHION S.R.L.,752360164.0,152010,Bergamo,Lombardia,www.studswar.com,,,,,,,
KREATIVI 1803 S.R.L.,4324170242.0,152010,Vicenza,Veneto,www.iysi.it,,,,,,,
CARPAN S.R.L.,1991950617.0,152010,Caserta,Campania,www.carpan.com,16471.0,https://perfectdomain.com/tag/carp,2.0,www.carpan.com,Status.SUCCESS,200.0,True
FULVIA BAGS S.R.L.,12596141007.0,151209,Roma,Lazio,www.federicaberardelli.com,,,,,,,
ESPADA S.R.L.,2368510505.0,151100,Pisa,Toscana,www.espadasrl.it,,,,,,,
MIA S.R.L.,2084720560.0,151209,Viterbo,Lazio,www.francescaevangelista.it,,,,,,,
ALESSANDRO PIACENTINI S.R.L.,2253420463.0,152010,Lucca,Toscana,www.alessandropiacentini.it,,,,,,,
GENESI 3 SRL,1895270435.0,151209,Macerata,Marche,de.piccologiocondo.com,,,,,,,
EMOZIONI IN LIBERTA' CONFEZIONI SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,4865050753.0,151209,Lecce,Puglia,www.emozioniinliberta.com,,,,,,,
CONCERIA TRE GAZZELLE S.R.L. IN LIQUIDAZIONE,115490500.0,151100,Pisa,Toscana,http://www.tregazzelle.com,,,,,,,
BE INITIA SRL,10984540962.0,151209,Milano,Lombardia,www.be-initia.com,,,,,,,
YUMAN S.R.L.,3656320409.0,151209,Bologna,Emilia-Romagna,www.yuman.it,,,,,,,
MAISON BAG SRL,1854470497.0,151209,Livorno,Toscana,www.maisonbag.com,,,,,,,
TECHNOSTIV S.R.L.,2139030692.0,152010,Chieti,Abruzzo,calzature.offertetopabruzzo.it,,,,,,,
ATLAS S.R.L. IN LIQUIDAZIONE,1165060508.0,152020,Pisa,Toscana,www.atlassolesfactory.it,,,,,,,
CONCERIA BOMAR S.P.A. IN LIQUIDAZIONE,144950508.0,151100,Pisa,Toscana,www.bomar-spa.com,,,,,,,
EFIS SRL,4323800278.0,151209,Padova,Veneto,www.deglupta.it,,,,,,,
F.LLI SANTANGELO S.R.L.,12789260150.0,151100,Milano,Lombardia,www.santangelobags.com,,,,,,,
STILE UNICO S.R.L.,4942530231.0,152010,Verona,Veneto,stile-unico.myopen2b.com,,,,,,,
BETTANIN & VENTURI S.R.L.,4683620233.0,152010,Verona,Veneto,www.bettaninshoes.com,,,,,,,
THIMECO S.R.L.,4445300249.0,151100,Vicenza,Veneto,www.thimeco.it,,,,,,,
GATTO D'ORO ITALIA SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,4026850240.0,152010,Vicenza,Veneto,www.gattodoro.it,,,,,,,
CLIC LEATHER SRL,3727220240.0,151100,Vicenza,Veneto,www.clicleather.it,,,,,,,
EMMEPI VENEZIA SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,4805140276.0,152020,Venezia,Veneto,www.solettificioemmepi.it,,,,,,,
BARBATO SRL,4784860274.0,152010,Venezia,Veneto,www.antoniobarbato.store,,,,,,,
MASTRO SEGALIN SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,4662950270.0,152010,Venezia,Veneto,www.mastrosegalin.it,,,,,,,
DEGLUPTA SRL,4655540278.0,151209,Venezia,Veneto,www.deglupta.it,,,,,,,
HI-VENICE PELLE DI MARE MANUFACTURING COMPANY S.R.L.,4180590277.0,151209,Venezia,Veneto,www.pelledimare.com,,,,,,,
PENAZZATO UBALDINO & C. S.R.L.,4157450273.0,152020,Venezia,Veneto,www.cambraturapenazzato.com,,,,,,,
MONDEOX SRL,5424420262.0,152010,Treviso,Veneto,lytosoutlet.it,,,,,,,
REVEXS S.R.L.,8646761216.0,152010,Treviso,Veneto,www.stabylah.it,,,,,,,
GIAC & POL S.R.L.,4348070261.0,152010,Treviso,Veneto,www.giacandpol.com,,,,,,,
ARTE IN BORSE SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,11794330016.0,151209,Torino,Piemonte,www.arteinborse.it,,,,,,,
DAVIICLE SRL,1571040524.0,151209,Siena,Toscana,www.daviicle.com,,,,,,,
