Ragione sociale,Website,URLPositivo,Profondità,Significativo,EsitoRichiesta,CodiceRisposta
T.R.S. EVOLUTION S.P.A.,https://www.ufficiocamerale.it/2240/trs-evolution-spa,https://cloud.google.com/sustainability/region-carbon,2.0,False,SUCCESSO,200.0
MARNI GROUP S.R.L.,https://www.marni.com/,https://www.otb.net,2.0,True,SUCCESSO,200.0
MABI INTERNATIONAL S.P.A.,https://mabi.it/,,,,SUCCESSO,200.0
FALCONERI S.R.L.,https://www.falconeri.com/us/,,,,SUCCESSO,200.0
SICEM INTERNATIONAL SRL,https://www.linkedin.com/company/sicem-international-srl,,,,SUCCESSO,200.0
ENNEPI S.P.A.,https://www.dnb.com/business-directory/company-profiles.ennepi_spa.bde5f109e4a7e46e3c687ecd0bd67a6c.html,,,,SUCCESSO,403.0
ERMENEGILDO ZEGNA HOLD. S.P.A.,https://www.zegnagroup.com/en/,,,,SUCCESSO,200.0
LARDINI SOCIETA’ PER AZIONI,https://www.lardini.com/it_it/filottrano,,,,SUCCESSO,200.0
LOWA R&D S.R.L.,https://lowa.it/,,,,SUCCESSO,200.0
TESSILFORM S.P.A.,https://www.patriziapepe.com/,,,,SUCCESSO,200.0
ROBERTO CAVALLI S.P.A.,https://en.wikipedia.org/wiki/Roberto_Cavalli_(company),,,,SUCCESSO,200.0
INTIMO 3 SPA,https://www.dnb.com/business-directory/company-profiles.intimo_3_spa.1b8ba378e5cb975a0d26e1ba3b8ef053.html,,,,SUCCESSO,403.0
B.V. ITALIA S.R.L.,https://www.bvitalia.net/,,,,SUCCESSO,200.0
GUERRIERO PRODUZIONE PELL. S.R.L.,https://www.guerrierosrl.eu/,,,,SUCCESSO,200.0
STEFANO RICCI S.P.A.,https://www.stefanoricci.com/,https://www.giglio.org,2.0,False,SUCCESSO,200.0
CALZATURIFICIO S.C.A.R.P.A. S.P.A.,https://it.scarpa.com/,,,,SUCCESSO,200.0
JD SPORTS FASHION S.R.L.,https://www.jdplc.com/,,,,SUCCESSO,200.0
HARMONT & BLAINE S.P.A.,https://www.harmontblaine.com/,,,,SUCCESSO,200.0
GIUSEPPE ZANOTTI S.P.A.,https://www.giuseppezanotti.com/,,,,SUCCESSO,200.0
COCCINELLE S.P.A.,https://www.coccinelle.com/us_en/,,,,SUCCESSO,200.0
GILMAR DIVISIONE INDUSTRIA S.P.A.,https://www.gilmar.it/,,,,SUCCESSO,200.0
MISSONI S.P.A.,https://www.missoni.com/,,,,SUCCESSO,200.0
FABIANA FILIPPI S.P.A.,https://www.fabianafilippi.com/en-us/,,,,SUCCESSO,404.0
M.K.C. GROUP SRL,https://www.dnb.com/business-directory/company-profiles.mkc_group_srl.38878599d7bc7b338fa8e1be8d3c51df.html,,,,SUCCESSO,403.0
VINICIO S.R.L.,https://www.vinicio.com/en/,,,,SUCCESSO,503.0
O’ S.R.L.,https://www.oluxury.com/,,,,SUCCESSO,200.0
DOLCE & GABBANA TRADE. S.R.L.,https://world.dolcegabbana.com/corporate,,,,SUCCESSO,200.0
GGR S.R.L.,https://www.gianvitorossi.com/,,,,SUCCESSO,200.0
LAMIPELS.P.A.,https://www.lamipel.it/,,,,SUCCESSO,200.0
OLIP ITALIA S.P.A.,https://www.olip.it/,,,,SUCCESSO,200.0
LAN. ERMENEGILDO ZEGNA E FIGLI S.P.A.,https://www.zegnagroup.com/en/our-filiera/innovation-meets-belief/,,,,SUCCESSO,200.0
G & B NEGOZIO S.P.A.,https://www.gebnegozionline.com/,,,,SUCCESSO,200.0
VF ITALIA S.R.L.,https://www.vfc.com/,,,,SUCCESSO,200.0
SANTONI SOCIETA’ PER AZIONI,http://www.santoni.com/,,,,SUCCESSO,200.0
SWINGER INTERNATIONAL S.P.A.,https://it.linkedin.com/company/swinger-international,https://it.linkedin.com/company/swinger-international,1.0,False,SUCCESSO,
MARIO LEVI S.P.A.,https://mariolevi.com/en/,,,,SUCCESSO,200.0
G & B NEGOZIO SRL COURMAYEUR,https://www.gebnegozionline.com/,,,,SUCCESSO,200.0
DIAMANT S.R.L.,https://dmtcycling.com/en-us/pages/about-dmt,,,,SUCCESSO,200.0
EFFEUNO SRL,https://www.effeuno.biz/en/,,,,SUCCESSO,200.0
INDUSTRIAL WEAR SRL,https://it.linkedin.com/company/industrial-wear-payper,,,,SUCCESSO,200.0
CIRO PAONE S.P.A.,https://wwd.com/eye/people/kiton-founder-ciro-paone-dies-1234984780/,https://wwd.com/wwd-publications/digital-daily/2024-06-06-1236420249,2.0,False,SUCCESSO,200.0
ARTISANS SHOES S.R.L.,https://www.dnb.com/business-directory/company-profiles.artisans_shoes_srl.f4838776ea516dba36d5a295c8ed9ced.html,,,,SUCCESSO,403.0
INTS ITALIA S.R.L.,https://www.dnb.com/business-directory/company-profiles.ints_italia_srl.6a605fe4b2f3b859f62b309c298e6c02.html,,,,SUCCESSO,403.0
HANES ITALY S.R.L.,https://www.linkedin.com/company/hanes-italy-s.r.l.,,,,SUCCESSO,200.0
MANIFATTURA VALCISMON S.P.A.,https://www.mvcgroup.com/en,,,,SUCCESSO,200.0
EXOR INC. S.R.L.,https://www.tizianafausti.com/,,,,SUCCESSO,200.0
BULGARI ACCESSORI S.R.L.,https://it.linkedin.com/company/bulgari-accessori-s.r.l.,,,,SUCCESSO,200.0
ASAP LTD IMPORTEXPORT S.P.A.,https://asaplimited.com/,,,,SUCCESSO,200.0
ROSSIMODA S.P.A.,https://rossimoda.com/,,,,SUCCESSO,200.0
POMPEA S.P.A.,https://www.pompea.com/,,,,SUCCESSO,200.0
GIADA S.P.A.,https://www.giadafc.it/,,,,SUCCESSO,200.0
EUROJERSEY S.P.A.,https://www.sensitivefabrics.it/company/,,,,SUCCESSO,200.0
ROVEDA SRL,https://www.roveda1955.com/,,,,SUCCESSO,200.0
GIUNTINI S.P.A.,https://giuntini.gruppoflorence.it/,,,,SUCCESSO,200.0
DSQUARED2 S.P.A.,https://www.dsquared2.com/us/,,,,SUCCESSO,200.0
SKECHERS USA ITALIA S.R.L.,https://www.skechers.it/,,,,SUCCESSO,200.0
FREELAND S.R.L.,https://www.freeland.it/,,,,SUCCESSO,200.0
APE & PARTNERS SPA,https://www.linkedin.com/company/ape-&-partners-spa,,,,SUCCESSO,200.0
TIVOLI GROUP SPA,https://www.tivoligroup.it/en,,,,SUCCESSO,200.0
ALFREDO GRASSI S.P.A.,https://www.grassi.it/en/,https://www.grassi.it/en/history,2.0,True,SUCCESSO,200.0
BOPEL S.R.L.,https://www.bloomberg.com/profile/company/4519207Z:IM,,,,SUCCESSO,200.0
MARES S.P.A.,https://www.mares.com/en/contacts,,,,SUCCESSO,200.0
HUGO BOSS ITALIA SPA,https://group.hugoboss.com/en/company/contact,,,,SUCCESSO,200.0
DERNAMARIA S.R.L.,https://www.dnb.com/business-directory/company-profiles.dernamaria_srl.520e879f0a35c80191b81f94f71e59ee.html,,,,SUCCESSO,403.0
TRERE’ INNOVATION S.R.L.,https://trereinnovation.it/,,,,SUCCESSO,200.0
ROMAN STYLE S.P.A.,https://www.bloomberg.com/profile/company/0168746D:IM,,,,SUCCESSO,200.0
DEICHMANN CALZATURE S.R.L.,https://www.deichmann.com/it-it/,,,,SUCCESSO,200.0
SINV S.P.A.,https://www.sinv.com/,,,,SUCCESSO,200.0
MIRIADE S.P.A.,https://www.miriade.com/en/,,,,SUCCESSO,200.0
AMA S.R.L.,https://www.ama.it/en/,,,,SUCCESSO,200.0
AMER SPORTS ITALIA S.P.A.,https://www.amersports.com/,,,,SUCCESSO,200.0
OWENSCORP ITALIA S.P.A.,https://www.rickowens.eu/,,,,SUCCESSO,200.0
MINICONF S.P.A.,https://www.miniconf.it/en/,,,,SUCCESSO,200.0
GAUDI’ TRADE S.P.A.,https://www.gauditrade.com/,,,,SUCCESSO,200.0
ESSEDI S.P.A.,https://www.antonymorato.com/it/company/,,,,SUCCESSO,200.0
SIRP S.P.A.,https://www.sirp.com/?lang=en,,,,SUCCESSO,200.0
FALC S.P.A.,https://www.falc.biz/en/,,,,SUCCESSO,200.0
LUCIANO BARBETTA S.R.L.,https://barbetta.gruppoflorence.it/,,,,SUCCESSO,200.0
CREST LEATHER ITALIA S.R.L.,https://www.crestleather.com/,,,,SUCCESSO,200.0
JIL SANDER S.P.A.,https://www.jilsander.com/en-us/,https://www.otb.net,2.0,False,SUCCESSO,200.0
CONFEZIONI PESERICO SPA,https://it.peserico.com/,,,,SUCCESSO,200.0
NKD ITALIA SRL,https://www.nkd.it/de_it/service_italia,,,,SUCCESSO,200.0
ID KIDS ITALY S.R.L.,https://corporate.idkids.com/en/group/about-us/,,,,SUCCESSO,200.0
CONCERIA CADORE S.R.L.,https://conceriacadore.it/,,,,SUCCESSO,200.0
ICEBERG S.R.L.,https://www.icebergitalia.it/en/,,,,SUCCESSO,404.0
BALDININI S.R.L.,https://www.baldinini-shop.com/,,,,SUCCESSO,200.0
SPORT ALLIANCE INT. S.P.A.,https://www.sportalliance.com/,,,,SUCCESSO,200.0
CONCERIA CRISTINA S.P.A.,https://www.gruppoperetti.com/,,,,SUCCESSO,200.0
MANIFATTURA BERLUTI S.R.L.,https://www.thenationalnews.com/lifestyle/luxury/2022/10/05/inside-manifattura-berluti-the-giant-shoebox-where-luxury-craftsmanship-comes-to-life/,https://www.thenationalnews.com/climate/cop28,2.0,False,SUCCESSO,200.0
BONAUDO S.P.A.,https://www.bonaudo.com/,,,,SUCCESSO,200.0
ASICS ITALIA S.R.L.,https://www.asics.com/it/it-it/,,,,SUCCESSO,200.0
BALENCIAGA RETAIL ITALIA S.R.L.,https://www.balenciaga.com/it-it,,,,SUCCESSO,200.0
VIP SHOES S.R.L.,https://www.bloomberg.com/profile/company/4248053Z:IM,,,,SUCCESSO,200.0
CONCERIA NUTI IVO SPA,https://www.nutiivogroup.com/,,,,SUCCESSO,200.0
ERREA’ SPORT S.P.A.,https://www.errea.com/it_it/,,,,SUCCESSO,200.0
BASE BLU S.R.L.,https://www.baseblu.com/en/,,,,SUCCESSO,200.0
MANGO ITALIA S.R.L.,https://shop.mango.com/it,,,,SUCCESSO,200.0
SEVEN S.P.A.,https://www.yelp.com/biz/seven-spa-asian-massage-spa-asheville,,,,SUCCESSO,200.0
TROPS S.P.A.,https://www.bloomberg.com/profile/company/4324753Z:IM,,,,SUCCESSO,200.0
SIR SAFETY SYSTEM S.P.A.,https://www.sirsafety.com/,,,,SUCCESSO,200.0
FRANZ KRALER S.R.L.,https://www.franzkraler.com/it/it/?cid=homepage,,,,SUCCESSO,200.0
IKONIC S.R.L.,https://www.dnb.com/business-directory/company-profiles.ikonic_srl.5a112848101633246e81d051c66a2995.html,,,,SUCCESSO,403.0
VAIR S.P.A.,https://www.vogue.com/article/vair-spa-at-borgo-egnazia,https://www.condenast.com/brands/vogue,2.0,False,SUCCESSO,200.0
CALZIFICIO TREVER S.P.A.,https://www.bloomberg.com/profile/company/4211745Z:IM,,,,SUCCESSO,200.0
MAULI S.P.A.,https://www.birba-trybeyond.com/,,,,SUCCESSO,200.0
ANTONIOLI S.R.L.,https://antonioli.eu/,,,,SUCCESSO,200.0
PATTERN S.P.A.,https://www.patterngroup.it/en,,,,SUCCESSO,200.0
CALZATURIFICIO CLAUDIA SPA,https://www.gmitaliane.it/claudia/,,,,SUCCESSO,200.0
MOOD S.R.L.,https://www.mood-milano.com/en/,,,,SUCCESSO,200.0
BURBERRY MANIFATTURA S.R.L.,https://burberrycareers.com/content/Manufacturing/?locale=en_GB,,,,SUCCESSO,200.0
CSP INTERNATIONAL FASHION G. S.P.A.,https://cspinternational.it/,,,,SUCCESSO,200.0
ZAMASPORT SPA,https://www.zamasport.it/,,,,SUCCESSO,200.0
MINORONZONI S.R.L.,https://minoronzoni1953.it/,,,,SUCCESSO,200.0
PREMIATA SRL,https://premiata.it/,,,,SUCCESSO,200.0
ARCADIA S.R.L.,https://www.arcadiasrl.com/en/,,,,SUCCESSO,200.0
MARBELLA PELLAMI SPA,https://www.leatherworkinggroup.com/get-involved/our-community/certified-suppliers/marbella-pellami-mar103/,,,,SUCCESSO,200.0
RUSSO DI CASANDRINO S.P.A.,https://www.russodicasandrino.com/,,,,SUCCESSO,200.0
CONCERIA SUPERIOR S.P.A.,https://superior.it/,,,,SUCCESSO,200.0
EUROCONNECT S.R.L.,https://www.dnb.com/business-directory/company-profiles.euroconnect_srl.05e2a4fdb5170e768efb446af3916d44.html,,,,SUCCESSO,403.0
GIFRAB ITALIA S.P.A.,https://www.gifrab.it/,,,,SUCCESSO,200.0
INTERNATIONAL RETAIL DEV. S.R.L.,https://www.dnb.com/business-directory/company-profiles.international_retail_development_srl.4ddda9d24b2d30d5cb55e1ccb230417f.html,,,,SUCCESSO,403.0
RELAXSHOE S.R.L.,https://www.relaxshoe.it/wp/,,,,SUCCESSO,200.0
NIKE ITALY S.R.L.,https://www.nike.com/it/,,,,SUCCESSO,200.0
CALZATURIFICIO CARMENS S.P.A.,https://www.carmens.it/,,,,SUCCESSO,200.0
TRIUMPH INTERNATIONAL ROME S.P.A.,https://www.triumph.com/corporate/,,,,TIMEOUT,
ARTCRAFTS INTERNATIONAL S.P.A.,https://www.artcrafts.it/,,,,SUCCESSO,200.0
LIBERTY TEX S.R.L.,https://www.dnb.com/business-directory/company-profiles.liberty_tex_srl.d16ea1531d836a9e1999be71f6d1248f.html,,,,SUCCESSO,403.0
PEUTEREY SRL,https://www.peuterey.com/int/,,,,SUCCESSO,200.0
TRIPEL DUE S.R.L.,https://tripeldue.it/,,,,SUCCESSO,200.0
GT S.R.L.,https://www.gt-wineandfood.com/,,,,SUCCESSO,200.0
MAGLIFICIO GRAN SASSO S.P.A.,https://www.gransasso.it/en/,,,,SUCCESSO,200.0
CONCERIA STEFANIA S.P.A.,https://www.stefania.it/,,,,SUCCESSO,200.0
CHEIL INDUSTRIES ITALY SRL,https://www.cheil.it/,,,,SUCCESSO,200.0
FINCO 1865 S.P.A.,http://finco1865.it/,,,,SUCCESSO,200.0
ABRAHAM INDUSTRIES S.R.L.,https://www.abrahamindustries.it/,,,,SUCCESSO,200.0
DIESEL ITALIA S.R.L.,https://it.diesel.com/it/,https://www.otb.net,2.0,True,SUCCESSO,200.0
JULIAN FASHION S.R.L.,https://www.julian-fashion.com/,,,,SUCCESSO,200.0
F G F INDUSTRY SPA,https://www.fgf-industry.com/,,,,SUCCESSO,200.0
MODISTI S.R.L.,https://www.bloomberg.com/profile/company/4344717Z:IM,,,,SUCCESSO,200.0
SIDAS S.P.A.,https://www.sidas.com/en/,,,,SUCCESSO,200.0
"LUBIAM, MODA PER L’UOMO S.P.A.",https://www.lubiam.it/,,,,SUCCESSO,200.0
SERGIO ROSSI SPA,https://www.sergiorossi.com/,,,,SUCCESSO,200.0
SLAM JAM S.R.L.,https://slamjam.com/,,,,SUCCESSO,200.0
BROOKS BROTHERS EUROPE S.R.L.,https://www.brooksbrothers.eu/gb/en/,,,,SUCCESSO,200.0
BRAVE KID S.R.L.,https://bravekid.com/,,,,SUCCESSO,200.0
EUROSUOLE S.P.A.,https://www.eurosuole.com/,,,,SUCCESSO,200.0
AESSE PROJECTS S.R.L.,https://aesseprojects.com/en/,,,,SUCCESSO,200.0
3A DEI F.LLI ANTONINI S.P.A.,https://3asport.it/,,,,SUCCESSO,200.0
PELLEMODA S.R.L.,https://www.pellemoda.us/,,,,SUCCESSO,200.0
PAIMA S.R.L.,https://www.paima.it/,,,,SUCCESSO,200.0
ALBERTO ASPESI & C. S.P.A.,https://www.aspesi.com/en_us/profilo,,,,SUCCESSO,404.0
AEFFE RETAIL S.P.A.,https://aeffe.com/,,,,SUCCESSO,200.0
SLOWEAR SPA,https://www.slowear.com/it-it/,,,,SUCCESSO,200.0
DALBELLO S.R.L.,https://dalbelloboots.com/,,,,SUCCESSO,200.0
UNO MAGLIA S.P.A.,https://unomaglia.it/,,,,SUCCESSO,200.0
DIMAR GROUP S.P.A.,https://www.dimargroup.com/,,,,SUCCESSO,200.0
CONCERIA PRIANTE S.R.L.,https://www.conceriapriante.com/,,,,SUCCESSO,200.0
NORTH SAILS APPAREL S.P.A.,https://www.northsails.com/en-us/pages/apparel-homepage,,,,SUCCESSO,200.0
CONCERIA INCAS SPA,https://www.linkedin.com/company/conceria-incas-spa,,,,SUCCESSO,200.0
ISAIA E ISAIA S.P.A.,https://www.isaia.it/,,,,SUCCESSO,200.0
GOOD FELLAS S.P.A.,https://www.dnb.com/business-directory/company-profiles.good_fellas_spa.3832b1ceb8e09fc51891464a2d2fe5e7.html,,,,SUCCESSO,403.0
PRECA BRUMMEL S.P.A.,http://precabrummel.com/,,,,SUCCESSO,200.0
GENTILI MOSCONIS.P.A.,https://www.linkedin.com/company/gentili-mosconi-s.p.a.,,,,SUCCESSO,200.0
2M S.R.L.,https://www.calzedoniagroup.com/en/world-in-progress/supply-chain/our-production-facilities/our-production-plants/2m,,,,SUCCESSO,200.0
NUMERO 8 S.R.L,https://www.numero8.it/,,,,SUCCESSO,200.0
MASONI INDUSTRIA CONCIARIA S.P.A.,https://www.masonispa.com/,,,,SUCCESSO,200.0
VAMAS S.P.A.,https://www.vamas.eu/,,,,SUCCESSO,200.0
GPA S.R.L.,https://gpa-automation.com/index.php/en/,,,,SUCCESSO,200.0
CA’ DA MOSTO S.P.A.,https://www.seventyvenezia.it/it/,,,,SUCCESSO,200.0
C.M.T. S.R.L .,http://cmt-tomasella.com/en/homepage/,,,,SUCCESSO,200.0
BASE PROTECTION S.R.L.,https://www.baseprotection.com/,,,,SUCCESSO,200.0
FRATELLI PRADA S.P.A.,https://www.pradagroup.com/en.html,,,,SUCCESSO,200.0
PELLETTERIE PALLADIO S.R.L.,https://pelletteriepalladio.it/,,,,SUCCESSO,200.0
AQUAZZURA ITALIA SRL,https://www.aquazzura.com/,,,,SUCCESSO,200.0
GGZ S.R.L.,https://www.dnb.com/business-directory/company-profiles.ggz_srl.25434dcdfea1377c2d2775ec9854bac0.html,,,,SUCCESSO,403.0
GROTTO S.P.A.,https://grottospa.com/,,,,SUCCESSO,200.0
FRATELLI ROSSETTI S.P.A.,https://www.fratellirossetti.com/,,,,SUCCESSO,200.0
DIXIE S.R.L.,https://www.dixiefashion.com/it/it,,,,SUCCESSO,200.0
THE BRIDGE S.P.A.,https://www.tripadvisor.co.uk/Hotel_Review-g6425879-d287328-Reviews-The_Bridge_Hotel_Spa-Walshford_Wetherby_Leeds_West_Yorkshire_England.html,,,,SUCCESSO,403.0
CONCERIA MONTEBELLO S.P.A.,https://www.montebello-tannery.it/it/,,,,SUCCESSO,200.0
PRIMATRONIC S.P.A.,https://www.primatronic.com/,,,,SUCCESSO,200.0
CELIO ITALIA S.R.L.,https://www.retailfood.it/2022/01/11/bonati-si-prende-celio-italia-obiettivo-200-negozi/,,,,SUCCESSO,200.0
SCOUT S.R.L,https://www.scout.it/,,,,SUCCESSO,200.0
FFI GLOBAL SRL,https://www.dnb.com/business-directory/company-profiles.ffi_global_srl.3f7cf6abad28b638ebbb8ccb77d7e04f.html,,,,SUCCESSO,403.0
TASCI S.R.L.,https://www.montura.com/,,,,SUCCESSO,200.0
MENGHI SHOES & CO. S.R.L.,http://www.menghishoes.com/,,,,SUCCESSO,200.0
MONNALISA S.P.A.,https://group.monnalisa.eu/en/company-profile/,,,,SUCCESSO,200.0
SCOTT ITALIA S.R.L.,https://www.scott-sports.com/it/it/,,,,SUCCESSO,200.0
OSIT IMPRESA S.P.A.,https://www.bloomberg.com/profile/company/0161227D:IM,,,,SUCCESSO,200.0
KOCCA S.R.L.,https://kocca.it/,,,,SUCCESSO,200.0
ANTRESS INDUSTRY SPA,https://www.bloomberg.com/profile/company/4310269Z:IM,,,,SUCCESSO,200.0
FREDDY S.P.A.,https://www.freddy.com/,,,,SUCCESSO,200.0
ALVIERO MARTINI S.P.A.,https://www.alvieromartini.it/eu/,,,,SUCCESSO,200.0
UVEX CAGI S.R.L.,https://www.dnb.com/business-directory/company-profiles.uvex_cagi_srl.14f43d32f0386aa95cfbc45050a22ebc.html,,,,SUCCESSO,403.0
TAKKO FASHION ITALIA S.R.L.,https://www.takko.com/it-it/homepage/,,,,SUCCESSO,200.0
CALZATURIFICIO SKANDIA S.P.A.,https://www.linkedin.com/company/calzaturificio-skandia-spa,,,,SUCCESSO,200.0
GRUPPO CONCIARIO C.M.C. INT. S.P.A.,https://www.cmcspa.com/,,,,SUCCESSO,200.0
FIRST S.R.L.,https://www.1first-team.com/company/,,,,SUCCESSO,200.0
SPINNAKER S.R.L.,https://www.spinnakerboutique.com/,,,,SUCCESSO,200.0
TREND S.R.L.,https://www.trendsrl.net/en/,,,,SUCCESSO,200.0
IN.CO.M. S.P.A.,https://www.thepalife.com/physician-assistants-what-we-are-and-what-we-are-not/,,,,SUCCESSO,200.0
EMILIO PUCCI S.R.L.,https://www.pucci.com/en-us/pages/about,,,,SUCCESSO,200.0
SAVE THE DUCK S.P.A.,https://us.savetheduck.com/,,,,SUCCESSO,200.0
TURATI 25 SPA,http://www.turati25.com/it/,,,,SUCCESSO,200.0
IN.PRO.DI S.P.A.,https://www.linkedin.com/company/ingram,,,,SUCCESSO,200.0
INTERNATIONAL PROMO STUDIO S.R.L.,https://www.ips.moda/,,,,SUCCESSO,200.0
HIDE S.P.A.,https://www.hide.it/?lang=en,,,,SUCCESSO,200.0
P.F.C.M.N.A. S.P.A.,https://www.linkedin.com/company/p-f-c-m-n-a-spa,,,,SUCCESSO,200.0
MAGLIFICIO DIANA S.P.A.,https://www.diana.studio/,,,,SUCCESSO,200.0
GDO GROUP S.R.L.,https://www.dnb.com/business-directory/company-profiles.gdo_group_srl.665528ad5b192bef06d51faee1009f5b.html,,,,SUCCESSO,403.0
BRUNA ROSSO S.R.L.,https://www.brunarosso.com/,,,,SUCCESSO,200.0
OYSHO ITALIA S.R.L.,https://www.oysho.com/it/,,,,SUCCESSO,200.0
SEYMECHAMLOU S.R.L.,https://www.dnb.com/business-directory/company-profiles.seymechamlou_srl.11364e18b7a8729a00bc5a8e5714dacf.html,,,,SUCCESSO,403.0
CARRERA S.P.A.,https://www.carrerajeans.com/,,,,SUCCESSO,200.0
MANIFATTURE DADDATO S.P.A.,https://www.daddato.it/,,,,SUCCESSO,200.0
PM S.R.L.,https://www.linkedin.com/company/pm-s-r-l/,,,,SUCCESSO,200.0
FACTORY S.R.L.,https://www.bloomberg.com/profile/company/8647310Z:IM,,,,SUCCESSO,200.0
TACCETTI S.R.L.,https://taccetti.gruppoflorence.it/en/,,,,SUCCESSO,200.0
C.B.F. BALDUCCI S.P.A.,https://cbfbalducci.com/,,,,SUCCESSO,200.0
LORENZI S.R.L.,http://www.lorenzisrl.com/en/,,,,ERRORE,
ELI S.R.L.,https://www.elionline.com/,,,,SUCCESSO,200.0
HEXAGON S.P.A.,https://hexagon.com/company,,,,SUCCESSO,200.0
IL BISONTE S.P.A.,https://www.ilbisonte.com/,,,,SUCCESSO,200.0
BENIT S.R.L.,http://benit.it/,,,,SUCCESSO,503.0
HEALTH AND FASHION SHOES IT. S.P.A.,https://www.dnb.com/business-directory/company-profiles.health_and_fashion_shoes_italia_spa.5d355b9a2e5149363243eb4c9e0a60e9.html,,,,SUCCESSO,403.0
SECOO ITALIA SRL,https://www.linkedin.com/company/secooitalia,,,,SUCCESSO,200.0
FRANCO FERRARI S.R.L.,https://www.francoferrari.it/,,,,SUCCESSO,200.0
PESPOW S.P.A.,https://www.pespow.com/en,,,,SUCCESSO,200.0
GENKO S.R.L.,https://www.genko.it/,,,,SUCCESSO,200.0
CALZATURIFICIO ORION S.P.A.,http://orionspa.com/,,,,ERRORE,
PRIMA EASTERN S.P.A.,https://www.pscomponents.eu/en/profilo-storia-tecnologia.php,,,,SUCCESSO,200.0
MANIFATTURA CORONA S.R.L.,https://www.manifatturacorona.it/,,,,SUCCESSO,200.0
MANIF. VENETA PELLETTERIE S.R.L.,https://www.manifatturaveneta.com/,,,,SUCCESSO,200.0
MINETTI ANGELO S.R.L.,https://www.angelominetti.it/,,,,SUCCESSO,200.0
MANIFATTURA PAOLONI SPA,https://paoloni.it/en/pages/about,,,,SUCCESSO,200.0
MASSIMO DUTTI ITALIA SRL,https://www.massimodutti.com/it/,,,,SUCCESSO,200.0
MASPICA SOCIETA’ PER AZIONI,https://it.linkedin.com/company/maspica-societa-per-azioni,,,,SUCCESSO,200.0
CARILLO FASHION S.P.A.,https://carillofashion.it/,,,,SUCCESSO,200.0
TALLY WEIJL ITALIA S.R.L.,https://www.tally-weijl.com/it_IT/,,,,SUCCESSO,200.0
GAP (ITALY) SRL,https://www.gap-italia.it/en/,,,,SUCCESSO,200.0
INTERFASHION S.P.A.,https://interfashion.it/,,,,SUCCESSO,200.0
NILLAB S.R.L.,http://www.nillab.it/,,,,SUCCESSO,200.0
ALTANA SOCIETA’ BENEFIT SRL,https://www.altanaspa.com/,,,,SUCCESSO,200.0
CARAVEL PELLI PREGIATE S.P.A.,https://www.caravelspa.com/,,,,SUCCESSO,200.0
LEVI STRAUSS ITALIA S.R.L.,http://levi.com/IT/it_IT/,,,,SUCCESSO,200.0
CRISTIANO DI THIENE S.P.A.,https://www.cristianodithiene.com/,,,,SUCCESSO,200.0
VELMAR S.P.A.,https://www.linkedin.com/company/velmar-s-p-a-,,,,SUCCESSO,200.0
A.M.F. S.P.A.,https://www.amfsnaps.com/,,,,SUCCESSO,200.0
FORALL CONFEZIONI S.P.A.,https://www.dnb.com/business-directory/company-profiles.forall_confezioni_spa.dffa6b76faa755b93055eb85d9ff998e.html,,,,SUCCESSO,403.0
BORBONESE S.P.A.,https://www.borbonese.com/,,,,SUCCESSO,200.0
BELSTAFF S.R.L.,https://www.belstaff.com/,,,,SUCCESSO,200.0
LA PERLA MANUFACTURING S.R.L.,https://fashionunited.com/news/business/la-perla-manufacturing-arm-declared-insolvent/2024020558216,,,,SUCCESSO,200.0
PELLETTERIA ALMAX S.R.L.,http://www.pelletteriaalmax.com/,,,,SUCCESSO,503.0
FERRONE SOCIETA PER AZIONI,https://opencorpdata.com/lei/81560085CE048F677A18,,,,SUCCESSO,200.0
B.C.N. CONCERIE S.P.A.,https://www.bcn.it/,,,,ERRORE,
CIEFFE S.R.L.,https://www.cieffe.it/en/,,,,SUCCESSO,200.0
W.P. LAVORI IN CORSO S.R.L.,https://wpstore.it/pages/about,,,,SUCCESSO,200.0
COTONELLA S.P.A.,https://shop.cotonella.com/,,,,SUCCESSO,200.0
TRE ZETA GROUP S.R.L.,https://www.trezetagroup.com/,,,,SUCCESSO,200.0
C&A MODA ITALIA S.R.L.,https://www.c-and-a.com/it/it/corporate/company/contatti,,,,SUCCESSO,200.0
V.M.C. S.R.L.,https://www.vmcitaly.com/en/home.html,,,,SUCCESSO,200.0
INTIMO ARTU’ S.R.L.,https://intimoartu.it/,,,,SUCCESSO,200.0
FOSTER S.P.A.,https://www.fosterspa.com/,,,,SUCCESSO,200.0
DAN JOHN ITALIA S.R.L.,https://danjohn.com/,,,,SUCCESSO,200.0
BRUGI S.P.A. CREAZIONI SPORTIVE,https://www.brugi.it/it,https://www.ispo.com/en,2.0,False,SUCCESSO,200.0
SPACE 2000 S.P.A.,https://www.space2000spa.com/,,,,SUCCESSO,200.0
EFFEBI S.R.L.,https://www.effebi.com/eng/,,,,SUCCESSO,200.0
ATTILIO GIUSTI LEOMBRUNI S.P.A.,https://www.agl.com/,,,,SUCCESSO,200.0
DREAM PROJECT S.P.A.,https://dreamprojectspa.it/en/,,,,SUCCESSO,200.0
FACIT S.P.A.,https://www.facit.org/measures/facit-sp,,,,SUCCESSO,200.0
GRUPPO PERETTI S.P.A.,https://www.gruppoperetti.com/,,,,SUCCESSO,200.0
